incident_id,episode_id,observation_id,entity_id,entity_type,opened_at,region,business_unit,severity,symptom_category,onset_shape,blast_radius_band,support_team_id,recent_change_present,vendor_status_at_onset,short_description,state,data_classification
INC-004817,EP-004817,OBS-004817,SVC-0021,APPLICATION_SERVICE,2024-02-26T21:01:00+00:00,EU-WEST,Corporate,MEDIUM,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0021,True,UNKNOWN,Authentication Failure affecting Application Service 0021,CLOSED,SYNTHETIC
INC-004818,EP-004818,OBS-004818,SVC-0003,APPLICATION_SERVICE,2024-02-26T21:18:00+00:00,EU-CENTRAL,HR,LOW,request timeout,STEP,CROSS_PLATFORM,TEAM-0003,False,NOT_CHECKED,Request Timeout affecting Application Service 0003,CLOSED,SYNTHETIC
INC-004819,EP-004819,OBS-004819,SVC-0256,APPLICATION_SERVICE,2024-02-26T21:35:00+00:00,LATAM,Supply Chain,LOW,queue delay,BURST,CROSS_PLATFORM,TEAM-0016,True,NOT_CHECKED,Queue Delay affecting Application Service 0256,CLOSED,SYNTHETIC
INC-004820,EP-004820,OBS-004820,SVC-0019,APPLICATION_SERVICE,2024-02-26T21:52:00+00:00,LATAM,Support,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0019,False,UNKNOWN,Request Timeout affecting Application Service 0019,CLOSED,SYNTHETIC
INC-004821,EP-004821,OBS-004821,SVC-0024,APPLICATION_SERVICE,2024-02-26T22:09:00+00:00,US-EAST,Corporate,HIGH,queue delay,STEP,CROSS_PLATFORM,TEAM-0024,False,UNKNOWN,Queue Delay affecting Application Service 0024,CLOSED,SYNTHETIC
INC-004822,EP-004822,OBS-004822,SVC-0033,APPLICATION_SERVICE,2024-02-26T22:26:00+00:00,US-WEST,Sales,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0033,False,NOT_CHECKED,Transaction Failure affecting Application Service 0033,CLOSED,SYNTHETIC
INC-004823,EP-004823,OBS-004823,SVC-0044,APPLICATION_SERVICE,2024-02-26T22:43:00+00:00,AP-NORTHEAST,Finance,HIGH,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0044,True,NOT_CHECKED,Transaction Failure affecting Application Service 0044,CLOSED,SYNTHETIC
INC-004824,EP-004824,OBS-004824,SVC-0047,APPLICATION_SERVICE,2024-02-26T23:00:00+00:00,US-WEST,Security,CRITICAL,authentication failure,STEP,CROSS_PLATFORM,TEAM-0047,True,UNKNOWN,Authentication Failure affecting Application Service 0047,CLOSED,SYNTHETIC
INC-004825,EP-004825,OBS-004825,SVC-0224,APPLICATION_SERVICE,2024-02-26T23:17:00+00:00,US-EAST,Manufacturing,MEDIUM,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0104,False,UNKNOWN,Request Timeout affecting Application Service 0224,CLOSED,SYNTHETIC
INC-004826,EP-004826,OBS-004826,SVC-0061,APPLICATION_SERVICE,2024-02-26T23:34:00+00:00,EU-WEST,Data,HIGH,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0061,False,UNKNOWN,Request Timeout affecting Application Service 0061,CLOSED,SYNTHETIC
INC-004827,EP-004827,OBS-004827,SVC-0205,APPLICATION_SERVICE,2024-02-26T23:51:00+00:00,AP-NORTHEAST,Finance,LOW,latency increase,BURST,CROSS_PLATFORM,TEAM-0085,False,UNKNOWN,Latency Increase affecting Application Service 0205,CLOSED,SYNTHETIC
INC-004828,EP-004828,OBS-004828,SVC-0004,APPLICATION_SERVICE,2024-02-27T00:08:00+00:00,AP-NORTHEAST,Finance,HIGH,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0004,False,NOT_CHECKED,Transaction Failure affecting Application Service 0004,CLOSED,SYNTHETIC
INC-004829,EP-004829,OBS-004829,SVC-0005,APPLICATION_SERVICE,2024-02-27T00:25:00+00:00,GLOBAL,Sales,HIGH,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0005,False,NOT_CHECKED,Request Timeout affecting Application Service 0005,CLOSED,SYNTHETIC
INC-004830,EP-004830,OBS-004830,SVC-0004,APPLICATION_SERVICE,2024-02-27T00:42:00+00:00,AP-NORTHEAST,Finance,MEDIUM,latency increase,GRADUAL,CROSS_PLATFORM,TEAM-0004,False,NOT_CHECKED,Latency Increase affecting Application Service 0004,CLOSED,SYNTHETIC
INC-004831,EP-004831,OBS-004831,SVC-0068,APPLICATION_SERVICE,2024-02-27T00:59:00+00:00,LATAM,Corporate,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0068,False,NOT_CHECKED,Service Degradation affecting Application Service 0068,CLOSED,SYNTHETIC
INC-004832,EP-004832,OBS-004832,SVC-0039,APPLICATION_SERVICE,2024-02-27T01:16:00+00:00,EU-WEST,Supply Chain,LOW,transaction failure,STEP,CROSS_PLATFORM,TEAM-0039,True,UNKNOWN,Transaction Failure affecting Application Service 0039,CLOSED,SYNTHETIC
INC-004833,EP-004833,OBS-004833,SVC-0008,APPLICATION_SERVICE,2024-02-27T01:33:00+00:00,US-EAST,Commerce,MEDIUM,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0008,True,NOT_CHECKED,Service Degradation affecting Application Service 0008,CLOSED,SYNTHETIC
INC-004834,EP-004834,OBS-004834,SVC-0001,APPLICATION_SERVICE,2024-02-27T01:50:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-004835,EP-004835,OBS-004835,SVC-0027,APPLICATION_SERVICE,2024-02-27T02:07:00+00:00,US-EAST,Commerce,MEDIUM,queue delay,BURST,CROSS_PLATFORM,TEAM-0027,False,NOT_CHECKED,Queue Delay affecting Application Service 0027,CLOSED,SYNTHETIC
INC-004836,EP-004836,OBS-004836,SVC-0014,APPLICATION_SERVICE,2024-02-27T02:24:00+00:00,AP-NORTHEAST,Security,CRITICAL,authentication failure,STEP,CROSS_PLATFORM,TEAM-0014,False,UNKNOWN,Authentication Failure affecting Application Service 0014,CLOSED,SYNTHETIC
INC-004837,EP-004837,OBS-004837,SVC-0224,APPLICATION_SERVICE,2024-02-27T02:41:00+00:00,US-EAST,Manufacturing,MEDIUM,latency increase,GRADUAL,CROSS_PLATFORM,TEAM-0104,False,UNKNOWN,Latency Increase affecting Application Service 0224,CLOSED,SYNTHETIC
INC-004838,EP-004838,OBS-004838,SVC-0059,APPLICATION_SERVICE,2024-02-27T02:58:00+00:00,US-EAST,Support,HIGH,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0059,False,NOT_CHECKED,Queue Delay affecting Application Service 0059,CLOSED,SYNTHETIC
INC-004839,EP-004839,OBS-004839,SVC-0183,APPLICATION_SERVICE,2024-02-27T03:15:00+00:00,US-EAST,Finance,MEDIUM,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0063,False,UNKNOWN,Connection Failure affecting Application Service 0183,CLOSED,SYNTHETIC
INC-004840,EP-004840,OBS-004840,SVC-0071,APPLICATION_SERVICE,2024-02-27T03:32:00+00:00,EU-WEST,Commerce,MEDIUM,queue delay,BURST,CROSS_PLATFORM,TEAM-0071,False,NOT_CHECKED,Queue Delay affecting Application Service 0071,CLOSED,SYNTHETIC
INC-004841,EP-004841,OBS-004841,SVC-0091,APPLICATION_SERVICE,2024-02-27T03:49:00+00:00,GLOBAL,Support,MEDIUM,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0091,False,UNKNOWN,Latency Increase affecting Application Service 0091,CLOSED,SYNTHETIC
INC-004842,EP-004842,OBS-004842,SVC-0013,APPLICATION_SERVICE,2024-02-27T04:06:00+00:00,EU-CENTRAL,HR,LOW,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0013,False,NOT_CHECKED,Request Timeout affecting Application Service 0013,CLOSED,SYNTHETIC
INC-004843,EP-004843,OBS-004843,SVC-0264,APPLICATION_SERVICE,2024-02-27T04:23:00+00:00,EU-CENTRAL,Legal,LOW,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0024,True,UNKNOWN,Connection Failure affecting Application Service 0264,CLOSED,SYNTHETIC
INC-004844,EP-004844,OBS-004844,SVC-0017,APPLICATION_SERVICE,2024-02-27T04:40:00+00:00,US-WEST,Manufacturing,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0017,False,UNKNOWN,Connection Failure affecting Application Service 0017,CLOSED,SYNTHETIC
INC-004845,EP-004845,OBS-004845,SVC-0025,APPLICATION_SERVICE,2024-02-27T04:57:00+00:00,US-EAST,Corporate,HIGH,transaction failure,STEP,CROSS_PLATFORM,TEAM-0025,True,NOT_CHECKED,Transaction Failure affecting Application Service 0025,CLOSED,SYNTHETIC
INC-004846,EP-004846,OBS-004846,SVC-0027,APPLICATION_SERVICE,2024-02-27T05:14:00+00:00,US-EAST,Commerce,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0027,False,UNKNOWN,Connection Failure affecting Application Service 0027,CLOSED,SYNTHETIC
INC-004847,EP-004847,OBS-004847,SVC-0011,APPLICATION_SERVICE,2024-02-27T05:31:00+00:00,GLOBAL,Manufacturing,HIGH,service degradation,STEP,CROSS_PLATFORM,TEAM-0011,False,NOT_CHECKED,Service Degradation affecting Application Service 0011,CLOSED,SYNTHETIC
INC-004848,EP-004848,OBS-004848,SVC-0021,APPLICATION_SERVICE,2024-02-27T05:48:00+00:00,EU-WEST,Corporate,HIGH,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0021,False,NOT_CHECKED,Transaction Failure affecting Application Service 0021,CLOSED,SYNTHETIC
INC-004849,EP-004849,OBS-004849,SVC-0054,APPLICATION_SERVICE,2024-02-27T06:05:00+00:00,GLOBAL,Corporate,MEDIUM,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0054,True,NOT_CHECKED,Queue Delay affecting Application Service 0054,CLOSED,SYNTHETIC
INC-004850,EP-004850,OBS-004850,SVC-0063,APPLICATION_SERVICE,2024-02-27T06:22:00+00:00,US-WEST,Finance,LOW,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0063,False,NOT_CHECKED,Request Timeout affecting Application Service 0063,CLOSED,SYNTHETIC
INC-004851,EP-004851,OBS-004851,SVC-0145,APPLICATION_SERVICE,2024-02-27T06:39:00+00:00,LATAM,Engineering,LOW,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0025,False,NOT_CHECKED,Service Degradation affecting Application Service 0145,CLOSED,SYNTHETIC
INC-004852,EP-004852,OBS-004852,SVC-0002,APPLICATION_SERVICE,2024-02-27T06:56:00+00:00,LATAM,Security,HIGH,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-004853,EP-004853,OBS-004853,SVC-0070,APPLICATION_SERVICE,2024-02-27T07:13:00+00:00,US-EAST,Support,LOW,request timeout,STEP,CROSS_PLATFORM,TEAM-0070,False,NOT_CHECKED,Request Timeout affecting Application Service 0070,CLOSED,SYNTHETIC
INC-004854,EP-004854,OBS-004854,SVC-0017,APPLICATION_SERVICE,2024-02-27T07:30:00+00:00,US-WEST,Manufacturing,MEDIUM,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0017,True,NOT_CHECKED,Connection Failure affecting Application Service 0017,CLOSED,SYNTHETIC
INC-004855,EP-004855,OBS-004855,SVC-0028,APPLICATION_SERVICE,2024-02-27T07:47:00+00:00,EU-CENTRAL,Manufacturing,LOW,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0028,False,UNKNOWN,Service Degradation affecting Application Service 0028,CLOSED,SYNTHETIC
INC-004856,EP-004856,OBS-004856,SVC-0111,APPLICATION_SERVICE,2024-02-27T08:04:00+00:00,US-EAST,Engineering,LOW,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0111,True,NOT_CHECKED,Transaction Failure affecting Application Service 0111,CLOSED,SYNTHETIC
INC-004857,EP-004857,OBS-004857,SVC-0083,APPLICATION_SERVICE,2024-02-27T08:21:00+00:00,EU-CENTRAL,Support,MEDIUM,authentication failure,BURST,CROSS_PLATFORM,TEAM-0083,False,UNKNOWN,Authentication Failure affecting Application Service 0083,CLOSED,SYNTHETIC
INC-004858,EP-004858,OBS-004858,SVC-0013,APPLICATION_SERVICE,2024-02-27T08:38:00+00:00,EU-CENTRAL,HR,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0013,False,NOT_CHECKED,Request Timeout affecting Application Service 0013,CLOSED,SYNTHETIC
INC-004859,EP-004859,OBS-004859,SVC-0012,APPLICATION_SERVICE,2024-02-27T08:55:00+00:00,AP-SOUTH,Sales,LOW,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0012,False,UNKNOWN,Connection Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-004860,EP-004860,OBS-004860,SVC-0019,APPLICATION_SERVICE,2024-02-27T09:12:00+00:00,LATAM,Support,CRITICAL,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0019,True,NOT_CHECKED,Transaction Failure affecting Application Service 0019,CLOSED,SYNTHETIC
INC-004861,EP-004861,OBS-004861,SVC-0045,APPLICATION_SERVICE,2024-02-27T09:29:00+00:00,GLOBAL,Supply Chain,HIGH,authentication failure,STEP,CROSS_PLATFORM,TEAM-0045,False,NOT_CHECKED,Authentication Failure affecting Application Service 0045,CLOSED,SYNTHETIC
INC-004862,EP-004862,OBS-004862,SVC-0153,APPLICATION_SERVICE,2024-02-27T09:46:00+00:00,AP-NORTHEAST,Corporate,CRITICAL,request timeout,STEP,CROSS_PLATFORM,TEAM-0033,False,NOT_CHECKED,Request Timeout affecting Application Service 0153,CLOSED,SYNTHETIC
INC-004863,EP-004863,OBS-004863,SVC-0002,APPLICATION_SERVICE,2024-02-27T10:03:00+00:00,LATAM,Security,HIGH,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-004864,EP-004864,OBS-004864,SVC-0007,APPLICATION_SERVICE,2024-02-27T10:20:00+00:00,EU-WEST,Supply Chain,HIGH,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0007,False,UNKNOWN,Service Degradation affecting Application Service 0007,CLOSED,SYNTHETIC
INC-004865,EP-004865,OBS-004865,SVC-0162,APPLICATION_SERVICE,2024-02-27T10:37:00+00:00,AP-SOUTH,Supply Chain,MEDIUM,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0042,False,NOT_CHECKED,Authentication Failure affecting Application Service 0162,CLOSED,SYNTHETIC
INC-004866,EP-004866,OBS-004866,SVC-0016,APPLICATION_SERVICE,2024-02-27T10:54:00+00:00,AP-SOUTH,HR,MEDIUM,service degradation,BURST,CROSS_PLATFORM,TEAM-0016,True,NOT_CHECKED,Service Degradation affecting Application Service 0016,CLOSED,SYNTHETIC
INC-004867,EP-004867,OBS-004867,SVC-0097,APPLICATION_SERVICE,2024-02-27T11:11:00+00:00,AP-NORTHEAST,Supply Chain,LOW,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0097,False,NOT_CHECKED,Connection Failure affecting Application Service 0097,CLOSED,SYNTHETIC
INC-004868,EP-004868,OBS-004868,SVC-0035,APPLICATION_SERVICE,2024-02-27T11:28:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,latency increase,STEP,CROSS_PLATFORM,TEAM-0035,False,UNKNOWN,Latency Increase affecting Application Service 0035,CLOSED,SYNTHETIC
INC-004869,EP-004869,OBS-004869,SVC-0124,APPLICATION_SERVICE,2024-02-27T11:45:00+00:00,US-WEST,HR,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0004,False,UNKNOWN,Connection Failure affecting Application Service 0124,CLOSED,SYNTHETIC
INC-004870,EP-004870,OBS-004870,SVC-0049,APPLICATION_SERVICE,2024-02-27T12:02:00+00:00,US-EAST,Support,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0049,False,NOT_CHECKED,Request Timeout affecting Application Service 0049,CLOSED,SYNTHETIC
INC-004871,EP-004871,OBS-004871,SVC-0014,APPLICATION_SERVICE,2024-02-27T12:19:00+00:00,AP-NORTHEAST,Security,LOW,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0014,True,NOT_CHECKED,Latency Increase affecting Application Service 0014,CLOSED,SYNTHETIC
INC-004872,EP-004872,OBS-004872,SVC-0023,APPLICATION_SERVICE,2024-02-27T12:36:00+00:00,AP-NORTHEAST,Security,LOW,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0023,False,NOT_CHECKED,Authentication Failure affecting Application Service 0023,CLOSED,SYNTHETIC
INC-004873,EP-004873,OBS-004873,SVC-0167,APPLICATION_SERVICE,2024-02-27T12:53:00+00:00,US-WEST,Security,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0047,True,NOT_CHECKED,Request Timeout affecting Application Service 0167,CLOSED,SYNTHETIC
INC-004874,EP-004874,OBS-004874,SVC-0077,APPLICATION_SERVICE,2024-02-27T13:10:00+00:00,LATAM,Manufacturing,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0077,False,UNKNOWN,Connection Failure affecting Application Service 0077,CLOSED,SYNTHETIC
INC-004875,EP-004875,OBS-004875,SVC-0025,APPLICATION_SERVICE,2024-02-27T13:27:00+00:00,US-EAST,Corporate,HIGH,service degradation,BURST,CROSS_PLATFORM,TEAM-0025,True,NOT_CHECKED,Service Degradation affecting Application Service 0025,CLOSED,SYNTHETIC
INC-004876,EP-004876,OBS-004876,SVC-0066,APPLICATION_SERVICE,2024-02-27T13:44:00+00:00,AP-SOUTH,Security,HIGH,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0066,False,UNKNOWN,Transaction Failure affecting Application Service 0066,CLOSED,SYNTHETIC
INC-004877,EP-004877,OBS-004877,SVC-0062,APPLICATION_SERVICE,2024-02-27T14:01:00+00:00,LATAM,Engineering,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0062,False,UNKNOWN,Service Degradation affecting Application Service 0062,CLOSED,SYNTHETIC
INC-004878,EP-004878,OBS-004878,SVC-0078,APPLICATION_SERVICE,2024-02-27T14:18:00+00:00,EU-WEST,Manufacturing,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0078,False,UNKNOWN,Latency Increase affecting Application Service 0078,CLOSED,SYNTHETIC
INC-004879,EP-004879,OBS-004879,SVC-0039,APPLICATION_SERVICE,2024-02-27T14:35:00+00:00,EU-WEST,Supply Chain,HIGH,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0039,False,NOT_CHECKED,Queue Delay affecting Application Service 0039,CLOSED,SYNTHETIC
INC-004880,EP-004880,OBS-004880,SVC-0053,APPLICATION_SERVICE,2024-02-27T14:52:00+00:00,US-EAST,Supply Chain,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0053,False,UNKNOWN,Transaction Failure affecting Application Service 0053,CLOSED,SYNTHETIC
INC-004881,EP-004881,OBS-004881,SVC-0063,APPLICATION_SERVICE,2024-02-27T15:09:00+00:00,US-WEST,Finance,MEDIUM,queue delay,STEP,CROSS_PLATFORM,TEAM-0063,True,NOT_CHECKED,Queue Delay affecting Application Service 0063,CLOSED,SYNTHETIC
INC-004882,EP-004882,OBS-004882,SVC-0013,APPLICATION_SERVICE,2024-02-27T15:26:00+00:00,EU-CENTRAL,HR,MEDIUM,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0013,False,NOT_CHECKED,Queue Delay affecting Application Service 0013,CLOSED,SYNTHETIC
INC-004883,EP-004883,OBS-004883,SVC-0207,APPLICATION_SERVICE,2024-02-27T15:43:00+00:00,AP-SOUTH,Commerce,HIGH,transaction failure,STEP,CROSS_PLATFORM,TEAM-0087,False,UNKNOWN,Transaction Failure affecting Application Service 0207,CLOSED,SYNTHETIC
INC-004884,EP-004884,OBS-004884,SVC-0147,APPLICATION_SERVICE,2024-02-27T16:00:00+00:00,AP-NORTHEAST,Legal,LOW,latency increase,STEP,CROSS_PLATFORM,TEAM-0027,False,NOT_CHECKED,Latency Increase affecting Application Service 0147,CLOSED,SYNTHETIC
INC-004885,EP-004885,OBS-004885,SVC-0037,APPLICATION_SERVICE,2024-02-27T16:17:00+00:00,AP-SOUTH,Corporate,MEDIUM,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0037,False,NOT_CHECKED,Latency Increase affecting Application Service 0037,CLOSED,SYNTHETIC
INC-004886,EP-004886,OBS-004886,SVC-0001,APPLICATION_SERVICE,2024-02-27T16:34:00+00:00,AP-SOUTH,Manufacturing,LOW,transaction failure,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-004887,EP-004887,OBS-004887,SVC-0025,APPLICATION_SERVICE,2024-02-27T16:51:00+00:00,US-EAST,Corporate,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0025,False,NOT_CHECKED,Connection Failure affecting Application Service 0025,CLOSED,SYNTHETIC
INC-004888,EP-004888,OBS-004888,SVC-0002,APPLICATION_SERVICE,2024-02-27T17:08:00+00:00,LATAM,Security,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-004889,EP-004889,OBS-004889,SVC-0102,APPLICATION_SERVICE,2024-02-27T17:25:00+00:00,AP-SOUTH,Corporate,HIGH,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0102,False,NOT_CHECKED,Queue Delay affecting Application Service 0102,CLOSED,SYNTHETIC
INC-004890,EP-004890,OBS-004890,SVC-0029,APPLICATION_SERVICE,2024-02-27T17:42:00+00:00,GLOBAL,Data,MEDIUM,request timeout,STEP,CROSS_PLATFORM,TEAM-0029,True,NOT_CHECKED,Request Timeout affecting Application Service 0029,CLOSED,SYNTHETIC
INC-004891,EP-004891,OBS-004891,SVC-0035,APPLICATION_SERVICE,2024-02-27T17:59:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0035,False,UNKNOWN,Connection Failure affecting Application Service 0035,CLOSED,SYNTHETIC
INC-004892,EP-004892,OBS-004892,SVC-0007,APPLICATION_SERVICE,2024-02-27T18:16:00+00:00,EU-WEST,Supply Chain,HIGH,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0007,False,NOT_CHECKED,Authentication Failure affecting Application Service 0007,CLOSED,SYNTHETIC
INC-004893,EP-004893,OBS-004893,SVC-0044,APPLICATION_SERVICE,2024-02-27T18:33:00+00:00,AP-NORTHEAST,Finance,MEDIUM,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0044,False,NOT_CHECKED,Request Timeout affecting Application Service 0044,CLOSED,SYNTHETIC
INC-004894,EP-004894,OBS-004894,SVC-0013,APPLICATION_SERVICE,2024-02-27T18:50:00+00:00,EU-CENTRAL,HR,MEDIUM,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0013,False,NOT_CHECKED,Connection Failure affecting Application Service 0013,CLOSED,SYNTHETIC
INC-004895,EP-004895,OBS-004895,SVC-0006,APPLICATION_SERVICE,2024-02-27T19:07:00+00:00,US-WEST,Data,MEDIUM,queue delay,STEP,CROSS_PLATFORM,TEAM-0006,True,NOT_CHECKED,Queue Delay affecting Application Service 0006,CLOSED,SYNTHETIC
INC-004896,EP-004896,OBS-004896,SVC-0071,APPLICATION_SERVICE,2024-02-27T19:24:00+00:00,EU-WEST,Commerce,MEDIUM,queue delay,STEP,CROSS_PLATFORM,TEAM-0071,False,NOT_CHECKED,Queue Delay affecting Application Service 0071,CLOSED,SYNTHETIC
INC-004897,EP-004897,OBS-004897,SVC-0032,APPLICATION_SERVICE,2024-02-27T19:41:00+00:00,EU-CENTRAL,Data,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0032,False,UNKNOWN,Request Timeout affecting Application Service 0032,CLOSED,SYNTHETIC
INC-004898,EP-004898,OBS-004898,SVC-0085,APPLICATION_SERVICE,2024-02-27T19:58:00+00:00,EU-CENTRAL,Engineering,CRITICAL,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0085,False,NOT_CHECKED,Authentication Failure affecting Application Service 0085,CLOSED,SYNTHETIC
INC-004899,EP-004899,OBS-004899,SVC-0085,APPLICATION_SERVICE,2024-02-27T20:15:00+00:00,EU-CENTRAL,Engineering,MEDIUM,service degradation,PERIODIC,CROSS_PLATFORM,TEAM-0085,True,NOT_CHECKED,Service Degradation affecting Application Service 0085,CLOSED,SYNTHETIC
INC-004900,EP-004900,OBS-004900,SVC-0046,APPLICATION_SERVICE,2024-02-27T20:32:00+00:00,AP-NORTHEAST,Commerce,MEDIUM,request timeout,BURST,CROSS_PLATFORM,TEAM-0046,False,UNKNOWN,Request Timeout affecting Application Service 0046,CLOSED,SYNTHETIC
INC-004901,EP-004901,OBS-004901,SVC-0055,APPLICATION_SERVICE,2024-02-27T20:49:00+00:00,US-WEST,Commerce,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0055,False,NOT_CHECKED,Request Timeout affecting Application Service 0055,CLOSED,SYNTHETIC
INC-004902,EP-004902,OBS-004902,SVC-0080,APPLICATION_SERVICE,2024-02-27T21:06:00+00:00,AP-SOUTH,Security,HIGH,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0080,False,UNKNOWN,Transaction Failure affecting Application Service 0080,CLOSED,SYNTHETIC
INC-004903,EP-004903,OBS-004903,SVC-0089,APPLICATION_SERVICE,2024-02-27T21:23:00+00:00,EU-CENTRAL,Commerce,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0089,False,NOT_CHECKED,Latency Increase affecting Application Service 0089,CLOSED,SYNTHETIC
INC-004904,EP-004904,OBS-004904,SVC-0006,APPLICATION_SERVICE,2024-02-27T21:40:00+00:00,US-WEST,Data,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0006,False,NOT_CHECKED,Service Degradation affecting Application Service 0006,CLOSED,SYNTHETIC
INC-004905,EP-004905,OBS-004905,SVC-0021,APPLICATION_SERVICE,2024-02-27T21:57:00+00:00,EU-WEST,Corporate,LOW,service degradation,STEP,CROSS_PLATFORM,TEAM-0021,False,NOT_CHECKED,Service Degradation affecting Application Service 0021,CLOSED,SYNTHETIC
INC-004906,EP-004906,OBS-004906,SVC-0075,APPLICATION_SERVICE,2024-02-27T22:14:00+00:00,LATAM,Legal,HIGH,service degradation,BURST,CROSS_PLATFORM,TEAM-0075,True,NOT_CHECKED,Service Degradation affecting Application Service 0075,CLOSED,SYNTHETIC
INC-004907,EP-004907,OBS-004907,SVC-0050,APPLICATION_SERVICE,2024-02-27T22:31:00+00:00,US-EAST,Sales,LOW,request timeout,BURST,CROSS_PLATFORM,TEAM-0050,False,UNKNOWN,Request Timeout affecting Application Service 0050,CLOSED,SYNTHETIC
INC-004908,EP-004908,OBS-004908,SVC-0010,APPLICATION_SERVICE,2024-02-27T22:48:00+00:00,LATAM,Manufacturing,LOW,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0010,True,NOT_CHECKED,Authentication Failure affecting Application Service 0010,CLOSED,SYNTHETIC
