relationship_id,source_entity_id,relationship_type,target_entity_id,relationship_authority,confidence,lifecycle_status,data_classification
REL-003965,SVC-0114,ROUTED_THROUGH,INFRA-0076,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003966,SVC-0111,AUTHENTICATES_WITH,INFRA-0011,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003967,SVC-0037,DEPENDS_ON,VENDOR-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003968,CLOUD-0214,CONNECTED_TO,INFRA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003969,DATA-0085,REPLICATES_TO,DATA-0063,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003970,POL-0041,APPLIES_TO,COMP-0282,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003971,POL-0070,APPLIES_TO,SVC-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003972,TEAM-0064,SUPPORTS,SVC-0075,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003973,COMP-0194,DEPENDS_ON,COMP-0299,DISCOVERED,0.908,ACTIVE,SYNTHETIC
REL-003974,COMP-0491,DEPENDS_ON,DATA-0134,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003975,SVC-0148,DEPENDS_ON,SVC-0299,DISCOVERED,0.732,ACTIVE,SYNTHETIC
REL-003976,SVC-0230,ROUTED_THROUGH,INFRA-0066,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003977,SVC-0037,AUTHENTICATES_WITH,INFRA-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003978,SVC-0084,DEPENDS_ON,VENDOR-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003979,CLOUD-0013,CONNECTED_TO,INFRA-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003980,DATA-0050,REPLICATES_TO,DATA-0098,DISCOVERED,0.665,ACTIVE,SYNTHETIC
REL-003981,POL-0052,APPLIES_TO,COMP-0387,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003982,POL-0027,APPLIES_TO,SVC-0089,DISCOVERED,0.805,ACTIVE,SYNTHETIC
REL-003983,TEAM-0031,SUPPORTS,SVC-0239,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003984,COMP-0350,DEPENDS_ON,COMP-0035,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003985,COMP-0334,DEPENDS_ON,DATA-0056,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003986,SVC-0056,DEPENDS_ON,SVC-0083,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003987,SVC-0288,ROUTED_THROUGH,INFRA-0122,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003988,SVC-0118,AUTHENTICATES_WITH,INFRA-0136,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003989,SVC-0281,DEPENDS_ON,VENDOR-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003990,CLOUD-0056,CONNECTED_TO,INFRA-0056,DISCOVERED,0.864,ACTIVE,SYNTHETIC
REL-003991,DATA-0031,REPLICATES_TO,DATA-0126,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003992,POL-0045,APPLIES_TO,COMP-0348,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003993,POL-0037,APPLIES_TO,SVC-0121,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003994,TEAM-0080,SUPPORTS,SVC-0213,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003995,COMP-0177,DEPENDS_ON,COMP-0063,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003996,COMP-0380,DEPENDS_ON,DATA-0124,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003997,SVC-0273,DEPENDS_ON,SVC-0040,DISCOVERED,0.836,ACTIVE,SYNTHETIC
REL-003998,SVC-0261,ROUTED_THROUGH,INFRA-0106,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-003999,SVC-0064,AUTHENTICATES_WITH,INFRA-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004000,SVC-0041,DEPENDS_ON,VENDOR-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004001,CLOUD-0015,CONNECTED_TO,INFRA-0038,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004002,DATA-0049,REPLICATES_TO,DATA-0149,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004003,POL-0022,APPLIES_TO,COMP-0197,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004004,POL-0023,APPLIES_TO,SVC-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004005,TEAM-0106,SUPPORTS,SVC-0249,DISCOVERED,0.689,ACTIVE,SYNTHETIC
REL-004006,COMP-0195,DEPENDS_ON,COMP-0393,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004007,COMP-0088,DEPENDS_ON,DATA-0055,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004008,SVC-0051,DEPENDS_ON,SVC-0104,DISCOVERED,0.764,ACTIVE,SYNTHETIC
REL-004009,SVC-0136,ROUTED_THROUGH,INFRA-0116,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004010,SVC-0165,AUTHENTICATES_WITH,INFRA-0065,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004011,SVC-0133,DEPENDS_ON,VENDOR-0006,DISCOVERED,0.725,ACTIVE,SYNTHETIC
REL-004012,CLOUD-0229,CONNECTED_TO,INFRA-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004013,DATA-0147,REPLICATES_TO,DATA-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004014,POL-0033,APPLIES_TO,COMP-0234,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004015,POL-0006,APPLIES_TO,SVC-0274,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004016,TEAM-0053,SUPPORTS,SVC-0270,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004017,COMP-0140,DEPENDS_ON,COMP-0134,DISCOVERED,0.906,ACTIVE,SYNTHETIC
REL-004018,COMP-0310,DEPENDS_ON,DATA-0058,DISCOVERED,0.714,ACTIVE,SYNTHETIC
REL-004019,SVC-0024,DEPENDS_ON,SVC-0155,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004020,SVC-0067,ROUTED_THROUGH,INFRA-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004021,SVC-0217,AUTHENTICATES_WITH,INFRA-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004022,SVC-0250,DEPENDS_ON,VENDOR-0033,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004023,CLOUD-0345,CONNECTED_TO,INFRA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004024,DATA-0090,REPLICATES_TO,DATA-0110,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004025,POL-0003,APPLIES_TO,COMP-0208,DISCOVERED,0.777,ACTIVE,SYNTHETIC
REL-004026,POL-0063,APPLIES_TO,SVC-0172,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004027,TEAM-0070,SUPPORTS,SVC-0037,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004028,COMP-0482,DEPENDS_ON,COMP-0406,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004029,COMP-0189,DEPENDS_ON,DATA-0152,DISCOVERED,0.735,ACTIVE,SYNTHETIC
REL-004030,SVC-0300,DEPENDS_ON,SVC-0204,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004031,SVC-0144,ROUTED_THROUGH,INFRA-0127,DISCOVERED,0.876,ACTIVE,SYNTHETIC
REL-004032,SVC-0197,AUTHENTICATES_WITH,INFRA-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004033,SVC-0028,DEPENDS_ON,VENDOR-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004034,CLOUD-0041,CONNECTED_TO,INFRA-0100,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004035,DATA-0040,REPLICATES_TO,DATA-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004036,POL-0029,APPLIES_TO,COMP-0405,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004037,POL-0025,APPLIES_TO,SVC-0155,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004038,TEAM-0058,SUPPORTS,SVC-0252,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004039,COMP-0188,DEPENDS_ON,COMP-0334,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004040,COMP-0222,DEPENDS_ON,DATA-0080,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004041,SVC-0086,DEPENDS_ON,SVC-0056,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004042,SVC-0103,ROUTED_THROUGH,INFRA-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004043,SVC-0055,AUTHENTICATES_WITH,INFRA-0105,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004044,SVC-0299,DEPENDS_ON,VENDOR-0030,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004045,CLOUD-0230,CONNECTED_TO,INFRA-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004046,DATA-0082,REPLICATES_TO,DATA-0096,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004047,POL-0009,APPLIES_TO,COMP-0231,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004048,POL-0038,APPLIES_TO,SVC-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004049,TEAM-0094,SUPPORTS,SVC-0195,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004050,COMP-0188,DEPENDS_ON,COMP-0196,DISCOVERED,0.683,ACTIVE,SYNTHETIC
REL-004051,COMP-0137,DEPENDS_ON,DATA-0021,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004052,SVC-0264,DEPENDS_ON,SVC-0065,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004053,SVC-0272,ROUTED_THROUGH,INFRA-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004054,SVC-0204,AUTHENTICATES_WITH,INFRA-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004055,SVC-0054,DEPENDS_ON,VENDOR-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004056,CLOUD-0107,CONNECTED_TO,INFRA-0107,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004057,DATA-0069,REPLICATES_TO,DATA-0154,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004058,POL-0011,APPLIES_TO,COMP-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004059,POL-0064,APPLIES_TO,SVC-0072,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004060,TEAM-0069,SUPPORTS,SVC-0079,DISCOVERED,0.907,ACTIVE,SYNTHETIC
REL-004061,COMP-0369,DEPENDS_ON,COMP-0218,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004062,COMP-0138,DEPENDS_ON,DATA-0026,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004063,SVC-0034,DEPENDS_ON,SVC-0049,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004064,SVC-0111,ROUTED_THROUGH,INFRA-0105,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004065,SVC-0185,AUTHENTICATES_WITH,INFRA-0028,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004066,SVC-0126,DEPENDS_ON,VENDOR-0047,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004067,CLOUD-0196,CONNECTED_TO,INFRA-0035,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004068,DATA-0125,REPLICATES_TO,DATA-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004069,POL-0022,APPLIES_TO,COMP-0470,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004070,POL-0063,APPLIES_TO,SVC-0033,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004071,COMP-0375,DEPENDS_ON,COMP-0040,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004072,COMP-0268,DEPENDS_ON,DATA-0054,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004073,SVC-0253,DEPENDS_ON,SVC-0187,DISCOVERED,0.757,ACTIVE,SYNTHETIC
REL-004074,SVC-0234,ROUTED_THROUGH,INFRA-0023,DISCOVERED,0.851,ACTIVE,SYNTHETIC
REL-004075,SVC-0175,AUTHENTICATES_WITH,INFRA-0110,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004076,SVC-0090,DEPENDS_ON,VENDOR-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004077,CLOUD-0050,CONNECTED_TO,INFRA-0110,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004078,DATA-0077,REPLICATES_TO,DATA-0049,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004079,POL-0057,APPLIES_TO,COMP-0399,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004080,POL-0005,APPLIES_TO,SVC-0239,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004081,TEAM-0041,SUPPORTS,SVC-0288,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004082,COMP-0402,DEPENDS_ON,COMP-0320,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004083,COMP-0118,DEPENDS_ON,DATA-0049,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004084,SVC-0017,DEPENDS_ON,SVC-0073,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004085,SVC-0201,ROUTED_THROUGH,INFRA-0140,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004086,SVC-0142,AUTHENTICATES_WITH,INFRA-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004087,SVC-0119,DEPENDS_ON,VENDOR-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004088,CLOUD-0332,CONNECTED_TO,INFRA-0071,DISCOVERED,0.839,ACTIVE,SYNTHETIC
REL-004089,DATA-0080,REPLICATES_TO,DATA-0151,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004090,POL-0030,APPLIES_TO,COMP-0377,DISCOVERED,0.897,ACTIVE,SYNTHETIC
REL-004091,POL-0046,APPLIES_TO,SVC-0038,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004092,TEAM-0030,SUPPORTS,SVC-0192,DISCOVERED,0.875,ACTIVE,SYNTHETIC
REL-004093,COMP-0273,DEPENDS_ON,COMP-0400,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004094,COMP-0047,DEPENDS_ON,DATA-0040,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004095,SVC-0184,DEPENDS_ON,SVC-0228,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004096,SVC-0164,ROUTED_THROUGH,INFRA-0112,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004097,SVC-0064,AUTHENTICATES_WITH,INFRA-0115,DISCOVERED,0.909,ACTIVE,SYNTHETIC
REL-004098,SVC-0277,DEPENDS_ON,VENDOR-0055,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004099,CLOUD-0189,CONNECTED_TO,INFRA-0043,DISCOVERED,0.872,ACTIVE,SYNTHETIC
REL-004100,DATA-0054,REPLICATES_TO,DATA-0086,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004101,POL-0021,APPLIES_TO,COMP-0123,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004102,POL-0016,APPLIES_TO,SVC-0236,DISCOVERED,0.86,ACTIVE,SYNTHETIC
REL-004103,TEAM-0019,SUPPORTS,SVC-0283,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004104,COMP-0206,DEPENDS_ON,COMP-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004105,COMP-0256,DEPENDS_ON,DATA-0145,DISCOVERED,0.651,ACTIVE,SYNTHETIC
REL-004106,SVC-0222,DEPENDS_ON,SVC-0075,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004107,SVC-0112,ROUTED_THROUGH,INFRA-0088,DISCOVERED,0.839,ACTIVE,SYNTHETIC
REL-004108,SVC-0134,AUTHENTICATES_WITH,INFRA-0048,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004109,SVC-0118,DEPENDS_ON,VENDOR-0013,DISCOVERED,0.906,ACTIVE,SYNTHETIC
REL-004110,CLOUD-0304,CONNECTED_TO,INFRA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004111,DATA-0024,REPLICATES_TO,DATA-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004112,POL-0006,APPLIES_TO,COMP-0437,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004113,POL-0007,APPLIES_TO,SVC-0100,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004114,TEAM-0047,SUPPORTS,SVC-0116,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004115,COMP-0161,DEPENDS_ON,COMP-0025,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004116,COMP-0168,DEPENDS_ON,DATA-0087,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004117,SVC-0119,DEPENDS_ON,SVC-0130,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004118,SVC-0234,ROUTED_THROUGH,INFRA-0032,DISCOVERED,0.715,ACTIVE,SYNTHETIC
REL-004119,SVC-0075,AUTHENTICATES_WITH,INFRA-0047,DISCOVERED,0.681,ACTIVE,SYNTHETIC
REL-004120,SVC-0258,DEPENDS_ON,VENDOR-0054,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004121,CLOUD-0310,CONNECTED_TO,INFRA-0081,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004122,DATA-0066,REPLICATES_TO,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004123,POL-0026,APPLIES_TO,COMP-0443,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004124,POL-0038,APPLIES_TO,SVC-0181,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004125,TEAM-0022,SUPPORTS,SVC-0226,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004126,COMP-0376,DEPENDS_ON,COMP-0049,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004127,COMP-0475,DEPENDS_ON,DATA-0114,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004128,SVC-0179,DEPENDS_ON,SVC-0155,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004129,SVC-0044,ROUTED_THROUGH,INFRA-0059,DISCOVERED,0.819,ACTIVE,SYNTHETIC
REL-004130,SVC-0070,AUTHENTICATES_WITH,INFRA-0064,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004131,SVC-0252,DEPENDS_ON,VENDOR-0037,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004132,CLOUD-0302,CONNECTED_TO,INFRA-0073,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004133,DATA-0130,REPLICATES_TO,DATA-0109,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004134,POL-0055,APPLIES_TO,COMP-0235,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004135,POL-0028,APPLIES_TO,SVC-0067,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004136,TEAM-0089,SUPPORTS,SVC-0172,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004137,COMP-0269,DEPENDS_ON,COMP-0069,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004138,COMP-0089,DEPENDS_ON,DATA-0120,DISCOVERED,0.718,ACTIVE,SYNTHETIC
REL-004139,SVC-0277,DEPENDS_ON,SVC-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004140,SVC-0009,ROUTED_THROUGH,INFRA-0037,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004141,SVC-0083,AUTHENTICATES_WITH,INFRA-0075,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004142,SVC-0194,DEPENDS_ON,VENDOR-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004143,CLOUD-0244,CONNECTED_TO,INFRA-0100,DISCOVERED,0.665,ACTIVE,SYNTHETIC
REL-004144,DATA-0122,REPLICATES_TO,DATA-0091,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004145,POL-0004,APPLIES_TO,COMP-0192,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004146,POL-0006,APPLIES_TO,SVC-0245,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004147,TEAM-0051,SUPPORTS,SVC-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004148,COMP-0156,DEPENDS_ON,COMP-0015,DISCOVERED,0.808,ACTIVE,SYNTHETIC
REL-004149,COMP-0208,DEPENDS_ON,DATA-0131,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004150,SVC-0179,DEPENDS_ON,SVC-0238,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004151,SVC-0002,ROUTED_THROUGH,INFRA-0101,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004152,SVC-0268,AUTHENTICATES_WITH,INFRA-0087,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004153,SVC-0257,DEPENDS_ON,VENDOR-0006,DISCOVERED,0.864,ACTIVE,SYNTHETIC
REL-004154,CLOUD-0104,CONNECTED_TO,INFRA-0074,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004155,DATA-0099,REPLICATES_TO,DATA-0156,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004156,POL-0031,APPLIES_TO,COMP-0367,DISCOVERED,0.745,ACTIVE,SYNTHETIC
REL-004157,POL-0047,APPLIES_TO,SVC-0296,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004158,TEAM-0074,SUPPORTS,SVC-0256,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004159,COMP-0485,DEPENDS_ON,COMP-0405,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004160,COMP-0490,DEPENDS_ON,DATA-0028,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004161,SVC-0006,DEPENDS_ON,SVC-0097,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004162,SVC-0042,ROUTED_THROUGH,INFRA-0125,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004163,SVC-0219,AUTHENTICATES_WITH,INFRA-0031,DISCOVERED,0.706,ACTIVE,SYNTHETIC
REL-004164,SVC-0144,DEPENDS_ON,VENDOR-0040,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004165,CLOUD-0350,CONNECTED_TO,INFRA-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004166,DATA-0067,REPLICATES_TO,DATA-0011,DISCOVERED,0.814,ACTIVE,SYNTHETIC
REL-004167,POL-0063,APPLIES_TO,COMP-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004168,POL-0027,APPLIES_TO,SVC-0230,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004169,TEAM-0061,SUPPORTS,SVC-0247,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004170,COMP-0072,DEPENDS_ON,COMP-0334,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004171,COMP-0161,DEPENDS_ON,DATA-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004172,SVC-0224,DEPENDS_ON,SVC-0065,DISCOVERED,0.881,ACTIVE,SYNTHETIC
REL-004173,SVC-0202,ROUTED_THROUGH,INFRA-0036,DISCOVERED,0.889,ACTIVE,SYNTHETIC
REL-004174,SVC-0015,AUTHENTICATES_WITH,INFRA-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004175,SVC-0057,DEPENDS_ON,VENDOR-0051,DISCOVERED,0.819,ACTIVE,SYNTHETIC
REL-004176,CLOUD-0155,CONNECTED_TO,INFRA-0132,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004177,DATA-0127,REPLICATES_TO,DATA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004178,POL-0004,APPLIES_TO,COMP-0271,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004179,POL-0064,APPLIES_TO,SVC-0041,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004180,TEAM-0001,SUPPORTS,SVC-0100,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004181,COMP-0231,DEPENDS_ON,COMP-0391,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004182,COMP-0098,DEPENDS_ON,DATA-0130,DISCOVERED,0.865,ACTIVE,SYNTHETIC
REL-004183,SVC-0188,DEPENDS_ON,SVC-0299,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004184,SVC-0257,ROUTED_THROUGH,INFRA-0036,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004185,SVC-0227,AUTHENTICATES_WITH,INFRA-0038,DISCOVERED,0.872,ACTIVE,SYNTHETIC
REL-004186,SVC-0115,DEPENDS_ON,VENDOR-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004187,CLOUD-0168,CONNECTED_TO,INFRA-0035,DISCOVERED,0.675,ACTIVE,SYNTHETIC
REL-004188,DATA-0152,REPLICATES_TO,DATA-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004189,POL-0036,APPLIES_TO,COMP-0231,DISCOVERED,0.813,ACTIVE,SYNTHETIC
REL-004190,POL-0055,APPLIES_TO,SVC-0143,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004191,TEAM-0038,SUPPORTS,SVC-0141,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-004192,COMP-0288,DEPENDS_ON,COMP-0187,DISCOVERED,0.899,ACTIVE,SYNTHETIC
