observation_id,episode_id,entity_id,metric_id,breach_direction,observed_at,severity,value_band,data_classification
OBS-000200,EP-000200,SVC-0001,service_error_rate,UP,2024-01-03T08:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000201,EP-000201,SVC-0001,queue_depth,UP,2024-01-03T09:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000202,EP-000202,SVC-0001,request_latency_ms,UP,2024-01-03T09:17:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000203,EP-000203,SVC-0001,authentication_failure_rate,UP,2024-01-03T09:34:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000204,EP-000204,SVC-0003,request_timeout_rate,UP,2024-01-03T09:51:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000205,EP-000205,SVC-0001,service_error_rate,UP,2024-01-03T10:08:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000206,EP-000206,SVC-0001,authentication_failure_rate,UP,2024-01-03T10:25:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000207,EP-000207,SVC-0007,request_latency_ms,UP,2024-01-03T10:42:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000208,EP-000208,SVC-0001,connection_failure_rate,UP,2024-01-03T10:59:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000209,EP-000209,SVC-0001,request_latency_ms,UP,2024-01-03T11:16:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000210,EP-000210,SVC-0001,connection_failure_rate,UP,2024-01-03T11:33:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000211,EP-000211,SVC-0001,connection_failure_rate,UP,2024-01-03T11:50:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000212,EP-000212,SVC-0003,connection_failure_rate,UP,2024-01-03T12:07:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000213,EP-000213,SVC-0001,queue_depth,UP,2024-01-03T12:24:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000214,EP-000214,SVC-0001,transaction_failure_rate,UP,2024-01-03T12:41:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000215,EP-000215,SVC-0007,authentication_failure_rate,UP,2024-01-03T12:58:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000216,EP-000216,SVC-0001,request_timeout_rate,UP,2024-01-03T13:15:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000217,EP-000217,SVC-0001,queue_depth,UP,2024-01-03T13:32:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000218,EP-000218,SVC-0001,queue_depth,UP,2024-01-03T13:49:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000219,EP-000219,SVC-0001,queue_depth,UP,2024-01-03T14:06:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000220,EP-000220,SVC-0003,authentication_failure_rate,UP,2024-01-03T14:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000221,EP-000221,SVC-0001,transaction_failure_rate,UP,2024-01-03T14:40:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000222,EP-000222,SVC-0001,queue_depth,UP,2024-01-03T14:57:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000223,EP-000223,SVC-0007,service_error_rate,UP,2024-01-03T15:14:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000224,EP-000224,SVC-0001,transaction_failure_rate,UP,2024-01-03T15:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000225,EP-000225,SVC-0001,service_error_rate,UP,2024-01-03T15:48:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000226,EP-000226,SVC-0001,service_error_rate,UP,2024-01-03T16:05:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000227,EP-000227,SVC-0001,connection_failure_rate,UP,2024-01-03T16:22:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000228,EP-000228,SVC-0003,connection_failure_rate,UP,2024-01-03T16:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000229,EP-000229,SVC-0001,queue_depth,UP,2024-01-03T16:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000230,EP-000230,SVC-0001,request_timeout_rate,UP,2024-01-03T17:13:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000231,EP-000231,SVC-0007,service_error_rate,UP,2024-01-03T17:30:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000232,EP-000232,SVC-0001,connection_failure_rate,UP,2024-01-03T17:47:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000233,EP-000233,SVC-0001,authentication_failure_rate,UP,2024-01-03T18:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000234,EP-000234,SVC-0001,authentication_failure_rate,UP,2024-01-03T18:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000235,EP-000235,SVC-0001,service_error_rate,UP,2024-01-03T18:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000236,EP-000236,SVC-0003,request_latency_ms,UP,2024-01-03T18:55:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000237,EP-000237,SVC-0001,request_timeout_rate,UP,2024-01-03T19:12:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000238,EP-000238,SVC-0001,request_timeout_rate,UP,2024-01-03T19:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000239,EP-000239,SVC-0007,connection_failure_rate,UP,2024-01-03T19:46:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000240,EP-000240,SVC-0001,request_latency_ms,UP,2024-01-03T20:03:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000241,EP-000241,SVC-0001,queue_depth,UP,2024-01-03T20:20:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000242,EP-000242,SVC-0001,service_error_rate,UP,2024-01-03T20:37:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000243,EP-000243,SVC-0001,request_timeout_rate,UP,2024-01-03T20:54:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000244,EP-000244,SVC-0003,request_latency_ms,UP,2024-01-03T21:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000245,EP-000245,SVC-0001,request_timeout_rate,UP,2024-01-03T21:28:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000246,EP-000246,SVC-0001,service_error_rate,UP,2024-01-03T21:45:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000247,EP-000247,SVC-0007,service_error_rate,UP,2024-01-03T22:02:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000248,EP-000248,SVC-0001,request_timeout_rate,UP,2024-01-03T22:19:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000249,EP-000249,SVC-0001,request_timeout_rate,UP,2024-01-03T22:36:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000250,EP-000250,SVC-0001,request_latency_ms,UP,2024-01-03T22:53:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000251,EP-000251,SVC-0001,transaction_failure_rate,UP,2024-01-03T23:10:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000252,EP-000252,SVC-0003,queue_depth,UP,2024-01-03T23:27:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000253,EP-000253,SVC-0001,authentication_failure_rate,UP,2024-01-03T23:44:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000254,EP-000254,SVC-0001,connection_failure_rate,UP,2024-01-04T00:01:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000255,EP-000255,SVC-0007,authentication_failure_rate,UP,2024-01-04T00:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000256,EP-000256,SVC-0001,connection_failure_rate,UP,2024-01-04T00:35:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000257,EP-000257,SVC-0001,request_latency_ms,UP,2024-01-04T00:52:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000258,EP-000258,SVC-0001,service_error_rate,UP,2024-01-04T01:09:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000259,EP-000259,SVC-0001,authentication_failure_rate,UP,2024-01-04T01:26:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000260,EP-000260,SVC-0003,connection_failure_rate,UP,2024-01-04T01:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000261,EP-000261,SVC-0001,transaction_failure_rate,UP,2024-01-04T02:00:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000262,EP-000262,SVC-0001,transaction_failure_rate,UP,2024-01-04T02:17:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000263,EP-000263,SVC-0007,queue_depth,UP,2024-01-04T02:34:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000264,EP-000264,SVC-0001,authentication_failure_rate,UP,2024-01-04T02:51:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000265,EP-000265,SVC-0001,request_latency_ms,UP,2024-01-04T03:08:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000266,EP-000266,SVC-0001,service_error_rate,UP,2024-01-04T03:25:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000267,EP-000267,SVC-0001,authentication_failure_rate,UP,2024-01-04T03:42:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000268,EP-000268,SVC-0003,authentication_failure_rate,UP,2024-01-04T03:59:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000269,EP-000269,SVC-0001,authentication_failure_rate,UP,2024-01-04T04:16:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000270,EP-000270,SVC-0001,authentication_failure_rate,UP,2024-01-04T04:33:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000271,EP-000271,SVC-0007,service_error_rate,UP,2024-01-04T04:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000272,EP-000272,SVC-0001,connection_failure_rate,UP,2024-01-04T05:07:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000273,EP-000273,SVC-0001,transaction_failure_rate,UP,2024-01-04T05:24:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000274,EP-000274,SVC-0001,transaction_failure_rate,UP,2024-01-04T05:41:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000275,EP-000275,SVC-0001,transaction_failure_rate,UP,2024-01-04T05:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000276,EP-000276,SVC-0003,transaction_failure_rate,UP,2024-01-04T06:15:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000277,EP-000277,SVC-0001,request_timeout_rate,UP,2024-01-04T06:32:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000278,EP-000278,SVC-0001,request_timeout_rate,UP,2024-01-04T06:49:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000279,EP-000279,SVC-0007,queue_depth,UP,2024-01-04T07:06:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000280,EP-000280,SVC-0001,transaction_failure_rate,UP,2024-01-04T07:23:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000281,EP-000281,SVC-0001,request_latency_ms,UP,2024-01-04T07:40:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000282,EP-000282,SVC-0001,request_timeout_rate,UP,2024-01-04T07:57:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000283,EP-000283,SVC-0001,request_timeout_rate,UP,2024-01-04T08:14:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000284,EP-000284,SVC-0003,queue_depth,UP,2024-01-04T08:31:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000285,EP-000285,SVC-0001,request_latency_ms,UP,2024-01-04T08:48:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000286,EP-000286,SVC-0001,transaction_failure_rate,UP,2024-01-04T09:05:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000287,EP-000287,SVC-0007,connection_failure_rate,UP,2024-01-04T09:22:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000288,EP-000288,SVC-0001,transaction_failure_rate,UP,2024-01-04T09:39:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000289,EP-000289,SVC-0001,authentication_failure_rate,UP,2024-01-04T09:56:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000290,EP-000290,SVC-0001,queue_depth,UP,2024-01-04T10:13:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000291,EP-000291,SVC-0001,request_latency_ms,UP,2024-01-04T10:30:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000292,EP-000292,SVC-0003,request_timeout_rate,UP,2024-01-04T10:47:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000293,EP-000293,SVC-0001,queue_depth,UP,2024-01-04T11:04:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000294,EP-000294,SVC-0001,authentication_failure_rate,UP,2024-01-04T11:21:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000295,EP-000295,SVC-0007,authentication_failure_rate,UP,2024-01-04T11:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000296,EP-000296,SVC-0001,connection_failure_rate,UP,2024-01-04T11:55:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000297,EP-000297,SVC-0001,queue_depth,UP,2024-01-04T12:12:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000298,EP-000298,SVC-0001,transaction_failure_rate,UP,2024-01-04T12:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000299,EP-000299,SVC-0001,service_error_rate,UP,2024-01-04T12:46:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000300,EP-000300,SVC-0003,request_timeout_rate,UP,2024-01-04T13:03:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000301,EP-000301,SVC-0001,connection_failure_rate,UP,2024-01-04T13:20:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000302,EP-000302,SVC-0001,connection_failure_rate,UP,2024-01-04T13:37:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000303,EP-000303,SVC-0007,transaction_failure_rate,UP,2024-01-04T13:54:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000304,EP-000304,SVC-0001,queue_depth,UP,2024-01-04T14:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000305,EP-000305,SVC-0001,connection_failure_rate,UP,2024-01-04T14:28:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000306,EP-000306,SVC-0001,request_latency_ms,UP,2024-01-04T14:45:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000307,EP-000307,SVC-0002,request_latency_ms,UP,2024-01-04T15:02:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000308,EP-000308,SVC-0001,queue_depth,UP,2024-01-04T15:19:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000309,EP-000309,SVC-0002,request_latency_ms,UP,2024-01-04T15:36:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000310,EP-000310,SVC-0001,service_error_rate,UP,2024-01-04T15:53:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000311,EP-000311,SVC-0002,request_latency_ms,UP,2024-01-04T16:10:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000312,EP-000312,SVC-0001,transaction_failure_rate,UP,2024-01-04T16:27:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000313,EP-000313,SVC-0002,service_error_rate,UP,2024-01-04T16:44:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000314,EP-000314,SVC-0001,connection_failure_rate,UP,2024-01-04T17:01:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000315,EP-000315,SVC-0002,request_latency_ms,UP,2024-01-04T17:18:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000316,EP-000316,SVC-0001,transaction_failure_rate,UP,2024-01-04T17:35:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000317,EP-000317,SVC-0002,authentication_failure_rate,UP,2024-01-04T17:52:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000318,EP-000318,SVC-0001,service_error_rate,UP,2024-01-04T18:09:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000319,EP-000319,SVC-0002,authentication_failure_rate,UP,2024-01-04T18:26:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000320,EP-000320,SVC-0001,request_latency_ms,UP,2024-01-04T18:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000321,EP-000321,SVC-0002,service_error_rate,UP,2024-01-04T19:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000322,EP-000322,SVC-0001,request_timeout_rate,UP,2024-01-04T19:17:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000323,EP-000323,SVC-0002,connection_failure_rate,UP,2024-01-04T19:34:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000324,EP-000324,SVC-0001,service_error_rate,UP,2024-01-04T19:51:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000325,EP-000325,SVC-0002,service_error_rate,UP,2024-01-04T20:08:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000326,EP-000326,SVC-0001,connection_failure_rate,UP,2024-01-04T20:25:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000327,EP-000327,SVC-0002,transaction_failure_rate,UP,2024-01-04T20:42:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000328,EP-000328,SVC-0001,authentication_failure_rate,UP,2024-01-04T20:59:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000329,EP-000329,SVC-0002,connection_failure_rate,UP,2024-01-04T21:16:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000330,EP-000330,SVC-0001,service_error_rate,UP,2024-01-04T21:33:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000331,EP-000331,SVC-0002,connection_failure_rate,UP,2024-01-04T21:50:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000332,EP-000332,SVC-0001,service_error_rate,UP,2024-01-04T22:07:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000333,EP-000333,SVC-0002,request_latency_ms,UP,2024-01-04T22:24:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000334,EP-000334,SVC-0001,connection_failure_rate,UP,2024-01-04T22:41:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000335,EP-000335,SVC-0002,authentication_failure_rate,UP,2024-01-04T22:58:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000336,EP-000336,SVC-0001,service_error_rate,UP,2024-01-04T23:15:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000337,EP-000337,SVC-0002,connection_failure_rate,UP,2024-01-04T23:32:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000338,EP-000338,SVC-0001,connection_failure_rate,UP,2024-01-04T23:49:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000339,EP-000339,SVC-0002,connection_failure_rate,UP,2024-01-05T00:06:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000340,EP-000340,SVC-0001,connection_failure_rate,UP,2024-01-05T00:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000341,EP-000341,SVC-0002,request_latency_ms,UP,2024-01-05T00:40:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000342,EP-000342,SVC-0001,request_latency_ms,UP,2024-01-05T00:57:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000343,EP-000343,SVC-0002,connection_failure_rate,UP,2024-01-05T01:14:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000344,EP-000344,SVC-0001,transaction_failure_rate,UP,2024-01-05T01:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000345,EP-000345,SVC-0002,request_latency_ms,UP,2024-01-05T01:48:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000346,EP-000346,SVC-0001,request_latency_ms,UP,2024-01-05T02:05:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000347,EP-000347,SVC-0002,connection_failure_rate,UP,2024-01-05T02:22:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000348,EP-000348,SVC-0001,queue_depth,UP,2024-01-05T02:39:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000349,EP-000349,SVC-0002,request_latency_ms,UP,2024-01-05T02:56:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000350,EP-000350,SVC-0001,service_error_rate,UP,2024-01-05T03:13:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000351,EP-000351,SVC-0002,queue_depth,UP,2024-01-05T03:30:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000352,EP-000352,SVC-0001,service_error_rate,UP,2024-01-05T03:47:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000353,EP-000353,SVC-0002,queue_depth,UP,2024-01-05T04:04:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000354,EP-000354,SVC-0001,service_error_rate,UP,2024-01-05T04:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000355,EP-000355,SVC-0002,request_latency_ms,UP,2024-01-05T04:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000356,EP-000356,SVC-0001,request_timeout_rate,UP,2024-01-05T04:55:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000357,EP-000357,SVC-0002,transaction_failure_rate,UP,2024-01-05T05:12:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000358,EP-000358,SVC-0001,transaction_failure_rate,UP,2024-01-05T05:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000359,EP-000359,SVC-0002,request_timeout_rate,UP,2024-01-05T05:46:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000360,EP-000360,SVC-0001,connection_failure_rate,UP,2024-01-05T06:03:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000361,EP-000361,SVC-0002,queue_depth,UP,2024-01-05T06:20:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000362,EP-000362,SVC-0001,queue_depth,UP,2024-01-05T06:37:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000363,EP-000363,SVC-0002,connection_failure_rate,UP,2024-01-05T06:54:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000364,EP-000364,SVC-0001,service_error_rate,UP,2024-01-05T07:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000365,EP-000365,SVC-0002,queue_depth,UP,2024-01-05T07:28:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000366,EP-000366,SVC-0001,request_latency_ms,UP,2024-01-05T07:45:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000367,EP-000367,SVC-0002,request_latency_ms,UP,2024-01-05T08:02:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000368,EP-000368,SVC-0001,authentication_failure_rate,UP,2024-01-05T08:19:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000369,EP-000369,SVC-0002,authentication_failure_rate,UP,2024-01-05T08:36:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000370,EP-000370,SVC-0001,request_latency_ms,UP,2024-01-05T08:53:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000371,EP-000371,SVC-0002,transaction_failure_rate,UP,2024-01-05T09:10:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000372,EP-000372,SVC-0001,request_timeout_rate,UP,2024-01-05T09:27:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000373,EP-000373,SVC-0002,queue_depth,UP,2024-01-05T09:44:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000374,EP-000374,SVC-0001,request_latency_ms,UP,2024-01-05T10:01:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000375,EP-000375,SVC-0002,request_latency_ms,UP,2024-01-05T10:18:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000376,EP-000376,SVC-0001,transaction_failure_rate,UP,2024-01-05T10:35:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000377,EP-000377,SVC-0002,connection_failure_rate,UP,2024-01-05T10:52:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000378,EP-000378,SVC-0001,service_error_rate,UP,2024-01-05T11:09:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000379,EP-000379,SVC-0002,authentication_failure_rate,UP,2024-01-05T11:26:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000380,EP-000380,SVC-0001,connection_failure_rate,UP,2024-01-05T11:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000381,EP-000381,SVC-0002,queue_depth,UP,2024-01-05T12:00:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000382,EP-000382,SVC-0001,transaction_failure_rate,UP,2024-01-05T12:17:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000383,EP-000383,SVC-0002,request_timeout_rate,UP,2024-01-05T12:34:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000384,EP-000384,SVC-0001,service_error_rate,UP,2024-01-05T12:51:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000385,EP-000385,SVC-0002,request_latency_ms,UP,2024-01-05T13:08:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000386,EP-000386,SVC-0001,transaction_failure_rate,UP,2024-01-05T13:25:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000387,EP-000387,SVC-0002,queue_depth,UP,2024-01-05T13:42:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000388,EP-000388,SVC-0001,queue_depth,UP,2024-01-05T13:59:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000389,EP-000389,SVC-0002,request_timeout_rate,UP,2024-01-05T14:16:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000390,EP-000390,SVC-0001,request_timeout_rate,UP,2024-01-05T14:33:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000391,EP-000391,SVC-0002,service_error_rate,UP,2024-01-05T14:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000392,EP-000392,SVC-0001,service_error_rate,UP,2024-01-05T15:07:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000393,EP-000393,SVC-0002,connection_failure_rate,UP,2024-01-05T15:24:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000394,EP-000394,SVC-0001,transaction_failure_rate,UP,2024-01-05T15:41:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000395,EP-000395,SVC-0002,authentication_failure_rate,UP,2024-01-05T15:58:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000396,EP-000396,SVC-0001,request_timeout_rate,UP,2024-01-05T16:15:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000397,EP-000397,SVC-0002,connection_failure_rate,UP,2024-01-05T16:32:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000398,EP-000398,SVC-0001,request_timeout_rate,UP,2024-01-05T16:49:00+00:00,CRITICAL,SEVERE,SYNTHETIC
