outcome_id,incident_id,episode_id,known_error_id,scenario_pattern,entity_id,recommendation,approval_decision,human_modification,action_performed,outcome,recovery_minutes,recurrence_within_24h,prior_confidence,evidence_usefulness_score,recorded_at,data_classification
OUT-000106,INC-000106,EP-000106,KE-0013,CERTIFICATE_EXPIRY,POL-0003,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,117,False,,0.548,2024-01-02T08:11:00+00:00,SYNTHETIC
OUT-000107,INC-000107,EP-000107,KE-0013,CERTIFICATE_EXPIRY,POL-0002,RESTART_COMPONENT,APPROVED,,RESTART_COMPONENT,NOT_RESOLVED,192,False,,0.649,2024-01-02T09:43:00+00:00,SYNTHETIC
OUT-000108,INC-000108,EP-000108,KE-0013,CERTIFICATE_EXPIRY,POL-0001,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,66,False,,0.493,2024-01-02T07:54:00+00:00,SYNTHETIC
OUT-000109,INC-000109,EP-000109,KE-0013,CERTIFICATE_EXPIRY,POL-0004,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,126,False,,0.781,2024-01-02T09:11:00+00:00,SYNTHETIC
OUT-000110,INC-000110,EP-000110,KE-0013,CERTIFICATE_EXPIRY,POL-0003,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,173,False,,0.644,2024-01-02T10:15:00+00:00,SYNTHETIC
OUT-000111,INC-000111,EP-000111,KE-0013,CERTIFICATE_EXPIRY,POL-0002,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,NOT_RESOLVED,390,False,,0.509,2024-01-02T14:09:00+00:00,SYNTHETIC
OUT-000112,INC-000112,EP-000112,KE-0013,CERTIFICATE_EXPIRY,POL-0001,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,113,False,,0.653,2024-01-02T09:49:00+00:00,SYNTHETIC
OUT-000113,INC-000113,EP-000113,KE-0013,CERTIFICATE_EXPIRY,POL-0004,ROTATE_CERTIFICATE,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T08:33:00+00:00,SYNTHETIC
OUT-000114,INC-000114,EP-000114,KE-0013,CERTIFICATE_EXPIRY,POL-0003,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,74,False,,0.43,2024-01-02T09:44:00+00:00,SYNTHETIC
OUT-000115,INC-000115,EP-000115,KE-0013,CERTIFICATE_EXPIRY,POL-0002,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,54,False,,0.504,2024-01-02T09:41:00+00:00,SYNTHETIC
OUT-000116,INC-000116,EP-000116,KE-0013,CERTIFICATE_EXPIRY,POL-0001,RESTART_COMPONENT,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T09:24:00+00:00,SYNTHETIC
OUT-000117,INC-000117,EP-000117,KE-0013,CERTIFICATE_EXPIRY,POL-0004,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,152,False,,0.557,2024-01-02T11:53:00+00:00,SYNTHETIC
OUT-000118,INC-000118,EP-000118,KE-0013,CERTIFICATE_EXPIRY,POL-0003,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,149,False,,0.902,2024-01-02T12:07:00+00:00,SYNTHETIC
OUT-000119,INC-000119,EP-000119,KE-0013,CERTIFICATE_EXPIRY,POL-0002,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,145,False,,0.369,2024-01-02T12:20:00+00:00,SYNTHETIC
OUT-000120,INC-000120,EP-000120,KE-0013,CERTIFICATE_EXPIRY,POL-0001,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,87,False,,0.821,2024-01-02T11:39:00+00:00,SYNTHETIC
OUT-000121,INC-000121,EP-000121,KE-0013,CERTIFICATE_EXPIRY,POL-0004,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,49,False,,0.708,2024-01-02T11:18:00+00:00,SYNTHETIC
OUT-000122,INC-000122,EP-000122,KE-0013,CERTIFICATE_EXPIRY,POL-0003,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,59,False,,0.757,2024-01-02T11:45:00+00:00,SYNTHETIC
OUT-000123,INC-000123,EP-000123,KE-0013,CERTIFICATE_EXPIRY,POL-0002,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,10,False,,0.382,2024-01-02T11:23:00+00:00,SYNTHETIC
OUT-000124,INC-000124,EP-000124,KE-0013,CERTIFICATE_EXPIRY,POL-0001,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,147,False,,0.441,2024-01-02T13:47:00+00:00,SYNTHETIC
OUT-000125,INC-000125,EP-000125,KE-0013,CERTIFICATE_EXPIRY,POL-0004,ROTATE_CERTIFICATE,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T11:57:00+00:00,SYNTHETIC
OUT-000126,INC-000126,EP-000126,KE-0013,CERTIFICATE_EXPIRY,POL-0003,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,45,False,,0.441,2024-01-02T12:39:00+00:00,SYNTHETIC
OUT-000127,INC-000127,EP-000127,KE-0013,CERTIFICATE_EXPIRY,POL-0002,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,NOT_RESOLVED,484,False,,0.699,2024-01-02T20:15:00+00:00,SYNTHETIC
OUT-000128,INC-000128,EP-000128,KE-0013,CERTIFICATE_EXPIRY,POL-0001,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,185,False,,0.465,2024-01-02T15:33:00+00:00,SYNTHETIC
OUT-000129,INC-000129,EP-000129,KE-0013,CERTIFICATE_EXPIRY,POL-0004,ROTATE_CERTIFICATE,APPROVED,,ROTATE_CERTIFICATE,RESOLVED,96,False,,0.366,2024-01-02T14:21:00+00:00,SYNTHETIC
OUT-000130,INC-000130,EP-000130,KE-0013,CERTIFICATE_EXPIRY,POL-0003,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,NOT_RESOLVED,410,False,,0.824,2024-01-02T19:52:00+00:00,SYNTHETIC
OUT-000131,INC-000131,EP-000131,KE-0013,CERTIFICATE_EXPIRY,POL-0002,RESTART_COMPONENT,APPROVED,,RESTART_COMPONENT,RESOLVED,82,False,,0.863,2024-01-02T14:41:00+00:00,SYNTHETIC
OUT-000132,INC-000132,EP-000132,KE-0013,CERTIFICATE_EXPIRY,POL-0001,ROTATE_CERTIFICATE,APPROVED,CHANGED_REMEDIATION,ROTATE_CERTIFICATE,RESOLVED,62,False,,0.609,2024-01-02T14:38:00+00:00,SYNTHETIC
OUT-000133,INC-000133,EP-000133,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T14:13:00+00:00,SYNTHETIC
OUT-000134,INC-000134,EP-000134,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,RESOLVED,41,False,,0.737,2024-01-02T14:51:00+00:00,SYNTHETIC
OUT-000135,INC-000135,EP-000135,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,125,False,,0.932,2024-01-02T16:32:00+00:00,SYNTHETIC
OUT-000136,INC-000136,EP-000136,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,48,False,,0.819,2024-01-02T15:32:00+00:00,SYNTHETIC
OUT-000137,INC-000137,EP-000137,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,25,False,,0.525,2024-01-02T15:26:00+00:00,SYNTHETIC
OUT-000138,INC-000138,EP-000138,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,NOT_RESOLVED,458,False,,0.801,2024-01-02T22:56:00+00:00,SYNTHETIC
OUT-000139,INC-000139,EP-000139,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,NOT_RESOLVED,555,False,,0.683,2024-01-03T00:50:00+00:00,SYNTHETIC
OUT-000140,INC-000140,EP-000140,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,165,False,,0.839,2024-01-02T18:37:00+00:00,SYNTHETIC
OUT-000141,INC-000141,EP-000141,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,14,False,,0.832,2024-01-02T16:29:00+00:00,SYNTHETIC
OUT-000142,INC-000142,EP-000142,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,RESOLVED,90,False,,0.575,2024-01-02T17:56:00+00:00,SYNTHETIC
OUT-000143,INC-000143,EP-000143,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,162,False,,0.422,2024-01-02T19:25:00+00:00,SYNTHETIC
OUT-000144,INC-000144,EP-000144,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,118,False,,0.645,2024-01-02T18:58:00+00:00,SYNTHETIC
OUT-000145,INC-000145,EP-000145,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T17:37:00+00:00,SYNTHETIC
OUT-000146,INC-000146,EP-000146,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T17:54:00+00:00,SYNTHETIC
OUT-000147,INC-000147,EP-000147,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T18:11:00+00:00,SYNTHETIC
OUT-000148,INC-000148,EP-000148,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,RESOLVED,148,False,,0.763,2024-01-02T20:36:00+00:00,SYNTHETIC
OUT-000149,INC-000149,EP-000149,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,177,False,,0.927,2024-01-02T21:22:00+00:00,SYNTHETIC
OUT-000150,INC-000150,EP-000150,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,177,False,,0.91,2024-01-02T21:39:00+00:00,SYNTHETIC
OUT-000151,INC-000151,EP-000151,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,187,False,,0.891,2024-01-02T22:06:00+00:00,SYNTHETIC
OUT-000152,INC-000152,EP-000152,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T19:36:00+00:00,SYNTHETIC
OUT-000153,INC-000153,EP-000153,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,158,False,,0.595,2024-01-02T22:11:00+00:00,SYNTHETIC
OUT-000154,INC-000154,EP-000154,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,NOT_RESOLVED,375,False,,0.383,2024-01-03T02:05:00+00:00,SYNTHETIC
OUT-000155,INC-000155,EP-000155,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,165,False,,0.904,2024-01-02T22:52:00+00:00,SYNTHETIC
OUT-000156,INC-000156,EP-000156,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,174,False,,0.645,2024-01-02T23:18:00+00:00,SYNTHETIC
OUT-000157,INC-000157,EP-000157,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,184,False,,0.449,2024-01-02T23:45:00+00:00,SYNTHETIC
OUT-000158,INC-000158,EP-000158,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,26,False,,0.944,2024-01-02T21:24:00+00:00,SYNTHETIC
OUT-000159,INC-000159,EP-000159,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,75,False,,0.709,2024-01-02T22:30:00+00:00,SYNTHETIC
OUT-000160,INC-000160,EP-000160,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,NOT_RESOLVED,189,False,,0.856,2024-01-03T00:41:00+00:00,SYNTHETIC
OUT-000161,INC-000161,EP-000161,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-02T22:09:00+00:00,SYNTHETIC
OUT-000162,INC-000162,EP-000162,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,169,False,,0.929,2024-01-03T00:55:00+00:00,SYNTHETIC
OUT-000163,INC-000163,EP-000163,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,NOT_RESOLVED,395,False,,0.464,2024-01-03T04:58:00+00:00,SYNTHETIC
OUT-000164,INC-000164,EP-000164,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,170,False,,0.857,2024-01-03T01:30:00+00:00,SYNTHETIC
OUT-000165,INC-000165,EP-000165,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,113,False,,0.584,2024-01-03T00:50:00+00:00,SYNTHETIC
OUT-000166,INC-000166,EP-000166,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,21,False,,0.422,2024-01-02T23:35:00+00:00,SYNTHETIC
OUT-000167,INC-000167,EP-000167,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,122,True,,0.385,2024-01-03T01:33:00+00:00,SYNTHETIC
OUT-000168,INC-000168,EP-000168,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,NOT_RESOLVED,327,False,,0.808,2024-01-03T05:15:00+00:00,SYNTHETIC
OUT-000169,INC-000169,EP-000169,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,146,False,,0.636,2024-01-03T02:31:00+00:00,SYNTHETIC
OUT-000170,INC-000170,EP-000170,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,NOT_RESOLVED,435,False,,0.759,2024-01-03T07:37:00+00:00,SYNTHETIC
OUT-000171,INC-000171,EP-000171,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,NOT_RESOLVED,562,False,,0.835,2024-01-03T10:01:00+00:00,SYNTHETIC
OUT-000172,INC-000172,EP-000172,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,54,False,,0.938,2024-01-03T01:50:00+00:00,SYNTHETIC
OUT-000173,INC-000173,EP-000173,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,CLEAR_CLIENT_CACHE,APPROVED,,CLEAR_CLIENT_CACHE,NOT_RESOLVED,419,False,,0.527,2024-01-03T08:12:00+00:00,SYNTHETIC
OUT-000174,INC-000174,EP-000174,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,184,False,,0.717,2024-01-03T04:34:00+00:00,SYNTHETIC
OUT-000175,INC-000175,EP-000175,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T02:07:00+00:00,SYNTHETIC
OUT-000176,INC-000176,EP-000176,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,46,False,,0.357,2024-01-03T02:50:00+00:00,SYNTHETIC
OUT-000177,INC-000177,EP-000177,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,50,False,,0.719,2024-01-03T03:11:00+00:00,SYNTHETIC
OUT-000178,INC-000178,EP-000178,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,141,False,,0.529,2024-01-03T04:59:00+00:00,SYNTHETIC
OUT-000179,INC-000179,EP-000179,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,9,False,,0.443,2024-01-03T03:15:00+00:00,SYNTHETIC
OUT-000180,INC-000180,EP-000180,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,29,False,,0.732,2024-01-03T03:41:00+00:00,SYNTHETIC
OUT-000181,INC-000181,EP-000181,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,86,False,,0.597,2024-01-03T04:55:00+00:00,SYNTHETIC
OUT-000182,INC-000182,EP-000182,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,158,False,,0.693,2024-01-03T06:24:00+00:00,SYNTHETIC
OUT-000183,INC-000183,EP-000183,KE-0014,IDENTITY_DEGRADATION,VENDOR-0004,RESTORE_IDENTITY_DEPENDENCY,APPROVED,CHANGED_REMEDIATION,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,143,False,,0.45,2024-01-03T06:26:00+00:00,SYNTHETIC
OUT-000184,INC-000184,EP-000184,KE-0014,IDENTITY_DEGRADATION,VENDOR-0003,RESTORE_IDENTITY_DEPENDENCY,APPROVED,,RESTORE_IDENTITY_DEPENDENCY,RESOLVED,136,False,,0.849,2024-01-03T06:36:00+00:00,SYNTHETIC
OUT-000185,INC-000185,EP-000185,KE-0014,IDENTITY_DEGRADATION,VENDOR-0002,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T04:57:00+00:00,SYNTHETIC
OUT-000186,INC-000186,EP-000186,KE-0014,IDENTITY_DEGRADATION,VENDOR-0001,RESTORE_IDENTITY_DEPENDENCY,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T05:14:00+00:00,SYNTHETIC
OUT-000187,INC-000187,EP-000187,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,148,False,,0.583,2024-01-03T07:39:00+00:00,SYNTHETIC
OUT-000188,INC-000188,EP-000188,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,98,False,,0.551,2024-01-03T07:06:00+00:00,SYNTHETIC
OUT-000189,INC-000189,EP-000189,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,165,False,,0.56,2024-01-03T08:30:00+00:00,SYNTHETIC
OUT-000190,INC-000190,EP-000190,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,RESOLVED,129,False,,0.828,2024-01-03T08:11:00+00:00,SYNTHETIC
OUT-000191,INC-000191,EP-000191,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,119,False,,0.902,2024-01-03T08:18:00+00:00,SYNTHETIC
OUT-000192,INC-000192,EP-000192,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,90,False,,0.702,2024-01-03T08:06:00+00:00,SYNTHETIC
OUT-000193,INC-000193,EP-000193,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,119,False,,0.495,2024-01-03T08:52:00+00:00,SYNTHETIC
OUT-000194,INC-000194,EP-000194,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,130,False,,0.641,2024-01-03T09:20:00+00:00,SYNTHETIC
OUT-000195,INC-000195,EP-000195,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,138,False,,0.841,2024-01-03T09:45:00+00:00,SYNTHETIC
OUT-000196,INC-000196,EP-000196,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,309,False,,0.358,2024-01-03T12:53:00+00:00,SYNTHETIC
OUT-000197,INC-000197,EP-000197,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T08:21:00+00:00,SYNTHETIC
OUT-000198,INC-000198,EP-000198,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,121,False,,0.517,2024-01-03T10:19:00+00:00,SYNTHETIC
OUT-000199,INC-000199,EP-000199,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,37,False,,0.463,2024-01-03T09:12:00+00:00,SYNTHETIC
OUT-000200,INC-000200,EP-000200,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,NOT_RESOLVED,115,False,,0.621,2024-01-03T10:47:00+00:00,SYNTHETIC
OUT-000201,INC-000201,EP-000201,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,90,False,,0.835,2024-01-03T10:39:00+00:00,SYNTHETIC
OUT-000202,INC-000202,EP-000202,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,171,False,,0.69,2024-01-03T12:17:00+00:00,SYNTHETIC
OUT-000203,INC-000203,EP-000203,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,83,False,,0.686,2024-01-03T11:06:00+00:00,SYNTHETIC
OUT-000204,INC-000204,EP-000204,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,118,False,,0.811,2024-01-03T11:58:00+00:00,SYNTHETIC
OUT-000205,INC-000205,EP-000205,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,55,False,,0.49,2024-01-03T11:12:00+00:00,SYNTHETIC
OUT-000206,INC-000206,EP-000206,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,365,False,,0.682,2024-01-03T16:39:00+00:00,SYNTHETIC
OUT-000207,INC-000207,EP-000207,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,26,False,,0.878,2024-01-03T11:17:00+00:00,SYNTHETIC
